location,animal,user,sn,an,datatype,start,end,startreason,endreason,entct,inact,inadur,inadist,smlct,smldur,smldist,larct,lardur,lardist,emptyct,emptydur,stdate,sttime
c005,A05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c005,A05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c006,A06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c006,A06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c007,A07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c007,A07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c008,A08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c008,A08,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c009,A09,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c009,A09,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c010,A10,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c010,A10,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c011,A11,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c011,A11,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c012,A12,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c012,A12,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c013,B01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c013,B01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c014,B02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c014,B02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c015,B03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c015,B03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c016,B04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c016,B04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c017,B05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c017,B05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c018,B06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c018,B06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c019,B07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c019,B07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c020,B08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c020,B08,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c021,B09,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c021,B09,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c022,B10,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c022,B10,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c023,B11,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c023,B11,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c024,B12,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c024,B12,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c025,C01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c025,C01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c026,C02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c026,C02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c027,C03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c027,C03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c028,C04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c028,C04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c029,C05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0.1,0,1,0.2,1.2,0,0,0,2,0.7,8/2/2018,14:05:52
c029,C05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0.1,0,1,0.2,1.2,0,0,0,0,0,8/2/2018,14:05:52
c030,C06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c030,C06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c031,C07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c031,C07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c032,C08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c032,C08,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c033,C09,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c033,C09,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c034,C10,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c034,C10,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c035,C11,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c035,C11,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c036,C12,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c036,C12,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c037,D01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c037,D01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c038,D02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c038,D02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c039,D03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c039,D03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c040,D04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c040,D04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c041,D05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c041,D05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c042,D06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c042,D06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c043,D07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c043,D07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c044,D08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c044,D08,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c045,D09,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c045,D09,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c046,D10,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c046,D10,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c047,D11,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c047,D11,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c048,D12,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c048,D12,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c049,E01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c049,E01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c050,E02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c050,E02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c051,E03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c051,E03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c052,E04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c052,E04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c053,E05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c053,E05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c054,E06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c054,E06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c055,E07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c055,E07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c056,E08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c056,E08,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c057,E09,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c057,E09,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c058,E10,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c058,E10,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c059,E11,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c059,E11,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c060,E12,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c060,E12,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c061,F01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c061,F01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c062,F02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c062,F02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c063,F03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c063,F03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c064,F04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c064,F04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c065,F05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c065,F05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c066,F06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c066,F06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c067,F07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c067,F07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c068,F08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c068,F08,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c069,F09,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c069,F09,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c070,F10,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c070,F10,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c071,F11,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c071,F11,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c072,F12,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c072,F12,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c073,G01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c073,G01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c074,G02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c074,G02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c075,G03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c075,G03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c076,G04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c076,G04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c077,G05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c077,G05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c078,G06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c078,G06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c079,G07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c079,G07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c080,G08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c080,G08,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c081,G09,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c081,G09,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c082,G10,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c082,G10,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c083,G11,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c083,G11,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c084,G12,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c084,G12,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c085,H01,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c085,H01,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c086,H02,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c086,H02,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c087,H03,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c087,H03,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c088,H04,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c088,H04,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c089,H05,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c089,H05,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c090,H06,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c090,H06,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c091,H07,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
c091,H07,BIO-S062\ViewpointUser,1,1,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:52
c092,H08,BIO-S062\ViewpointUser,1,0,trackerr,58,59,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:52
